TITLE="5runs_phase_avg_adim_subtracted_mean" 
Variables="x/c","y/c","z/c","u'/Udeb","v'/Udeb","w'/Udeb"
ZONE T="10", I=289, J=214, SOLUTIONTIME=0.200000
0.32674600000000004 -1.3853879999999998 0.7 -0.014153468526599971 0.05083102906514102 0.010612378042890003
0.3334140000000001 -1.3853879999999998 0.7 -0.013157464745099975 0.045223291857900014 0.012271284288315004
0.340082 -1.3853879999999998 0.7 -0.014151823424699981 0.043616569310067015 0.011365042261170001
0.34675000000000006 -1.3853879999999998 0.7 -0.013627233995699905 0.04251992436006902 0.012135762588027003
0.35341800000000007 -1.3853879999999998 0.7 -0.013441704084899937 0.040467010932348 0.012863454547164001
0.360088 -1.3853879999999998 0.7 -0.012101511052800143 0.04008980595168901 0.014100117448677
0.366756 -1.3853879999999998 0.7 -0.012153347087699905 0.042796237888677015 0.01291529916807
0.37342400000000003 -1.3853879999999998 0.7 -0.01265320606680013 0.043742274487704014 0.014978503588269004
0.3800920000000001 -1.3853879999999998 0.7 -0.014348442763200062 0.04181940124440002 0.014261167023714005
0.38676 -1.3853879999999998 0.7 -0.013504834894200122 0.04954849947473401 0.015467420540403001
0.39342800000000006 -1.3853879999999998 0.7 -0.012825511892699995 0.051462855535689016 0.017292490380711
0.40009600000000006 -1.3853879999999998 0.7 -0.012137754115499996 0.048771336263793014 0.021321398231289
0.406766 -1.3853879999999998 0.7 -0.009903490572300121 0.04609101884384401 0.020969066222325004
0.413434 -1.3853879999999998 0.7 -0.011167463002799968 0.045533122157523004 0.019728800808951005
0.42010200000000003 -1.3853879999999998 0.7 -0.01054408684680012 0.04441543867562101 0.01947019913459401
0.4267700000000001 -1.3853879999999998 0.7 -0.011776554773099903 0.04176206941736701 0.019839948620700005
0.433438 -1.3853879999999998 0.7 -0.01360192810860003 0.04259661326848201 0.019385206342437004
0.44010600000000005 -1.3853879999999998 0.7 -0.01576141393319999 0.03787137438598801 0.018012857407779005
0.44677400000000006 -1.3853879999999998 0.7 -0.012041960899800103 0.03476456605713001 0.017440380641463003
0.45344400000000007 -1.3853879999999998 0.7 -0.011732852913599955 0.026329033532997006 0.019514946227751004
0.460112 -1.3853879999999998 0.7 -0.010978605405300077 0.024583436033715003 0.018809118654456006
0.46678000000000003 -1.3853879999999998 0.7 -0.01263548624519995 0.02972286543817501 0.020189824988736005
0.4734480000000001 -1.3853879999999998 0.7 -0.013961004505500111 0.022501590549750008 0.017645476795167002
0.480116 -1.3853879999999998 0.7 -0.012437853452699935 0.022613017400961003 0.014592528034539006
0.48678400000000005 -1.3853879999999998 0.7 -0.00965342210039996 0.024041779262475003 0.017839106325807003
0.49345200000000006 -1.3853879999999998 0.7 -0.012246615256199906 0.020141537928720008 0.019774571410347008
0.50012 -1.3853879999999998 0.7 -0.01639454360309991 0.022904540825868007 0.015689690694366005
0.5067900000000001 -1.3853879999999998 0.7 -0.014849461200600099 0.025962586117065003 0.014130742549443001
0.5134580000000001 -1.3853879999999998 0.7 -0.01732791861840005 0.03096946566491701 0.011379074251233003
0.5201260000000001 -1.3853879999999998 0.7 -0.015256474416299992 0.030714742363266007 0.011047931562174002
0.526794 -1.3853879999999998 0.7 -0.013720433454000024 0.02649491841972301 0.010918865247966005
0.533462 -1.3853879999999998 0.7 -0.01292447429519995 0.025994932819401007 0.010675785192228004
0.54013 -1.3853879999999998 0.7 -0.014932583905199906 0.03379805567084701 0.016228506423519008
0.5467980000000001 -1.3853879999999998 0.7 -0.013062084562799944 0.03164470513678501 0.009143750918562
0.5534680000000001 -1.3853879999999998 0.7 -0.011552701800899907 0.03720002280805201 0.011984895347061006
0.5601360000000001 -1.3853879999999998 0.7 -0.01550606114070001 0.034226229562590006 0.011453706062916002
0.5668040000000001 -1.3853879999999998 0.7 -0.016346814474900096 0.032554598895390016 0.010669982596806004
0.573472 -1.3853879999999998 0.7 -0.017543047146300096 0.03340923361873501 0.011312959578336
0.58014 -1.3853879999999998 0.7 -0.01593670078259993 0.028865725678296004 0.010308530555856003
0.586808 -1.3853879999999998 0.7 -0.012400177658699945 0.031357084118412 0.012344632209546003
0.5934760000000001 -1.3853879999999998 0.7 -0.01473168198059991 0.031221112825500007 0.010842245028147
0.6001460000000001 -1.3853879999999998 0.7 -0.018977528048700038 0.034353545866536 0.006538097431476003
0.6068140000000001 -1.3853879999999998 0.7 -0.017995415915099917 0.03186087917337001 0.007310328476256003
0.6134820000000001 -1.3853879999999998 0.7 -0.018725095377300067 0.024902456487285 0.0060408223496790005
0.62015 -1.3853879999999998 0.7 -0.01855584864899992 0.027911412283521005 0.004668724246719001
0.626818 -1.3853879999999998 0.7 -0.016128386367599987 0.031769402652702006 0.004506259104555001
0.633486 -1.3853879999999998 0.7 -0.01685366144280003 0.029806954395504005 0.0029095884910950013
0.640154 -1.3853879999999998 0.7 -0.017442229611299938 0.030195522959433008 -0.0008902678756530021
0.6468240000000001 -1.3853879999999998 0.7 -0.01687665543719996 0.030358936528830007 0.0003324848740199999
0.653492 -1.3853879999999998 0.7 -0.019382769669899932 0.030247865633076007 0.0018618263932319995
0.6601600000000001 -1.3853879999999998 0.7 -0.015918093211800134 0.03880039053832501 -0.0007232411248529994
0.666828 -1.3853879999999998 0.7 -0.017573075976299878 0.029724501565473002 -0.00032277486731100157
0.6734960000000001 -1.3853879999999998 0.7 -0.017693814352499913 0.028921260253236006 -0.0011276544539910018
0.680164 -1.3853879999999998 0.7 -0.01811099723549987 0.033289204202631005 -0.0021538109828430005
0.686832 -1.3853879999999998 0.7 -0.01663820888730001 0.03418509385738201 -0.002622755020508999
0.6935000000000001 -1.3853879999999998 0.7 -0.019544703601799905 0.03302332512359401 -0.002282116004415001
0.70017 -1.3853879999999998 0.7 -0.019857887267399926 0.032555181019257015 -0.002544821668038002
0.7068380000000001 -1.3853879999999998 0.7 -0.01889247525360011 0.03621006912396901 -0.0036576511886850004
0.713506 -1.3853879999999998 0.7 -0.01901020919070011 0.036908857851489 -0.003991863268926002
0.7201740000000001 -1.3853879999999998 0.7 -0.020497255377300103 0.04166563440429001 -0.005023900196133
0.726842 -1.3853879999999998 0.7 -0.02207799681749993 0.03837088170653401 -0.006896078680530002
0.73351 -1.3853879999999998 0.7 -0.02281640930790014 0.03688222048699501 -0.003950581468548002
0.7401780000000001 -1.3853879999999998 0.7 -0.02239269988020003 0.040680230879847006 -0.0029720457206309993
0.746848 -1.3853879999999998 0.7 -0.02283330228269993 0.034543067219778005 -0.004831788335673001
0.7535154 -1.3853879999999998 0.7 -0.020993117538900097 0.034388686877805004 -0.005227963040274003
0.7601838000000001 -1.3853879999999998 0.7 -0.02228439855720008 0.03520124587293601 -0.005615897045460001
0.7668520000000001 -1.3853879999999998 0.7 -0.018712897238099917 0.033595970005923 -0.005053738881828001
0.7735202000000001 -1.3853879999999998 0.7 -0.023362758318900063 0.034536651638190016 -0.003141270451254
0.7801886 -1.3853879999999998 0.7 -0.023805241621200037 0.03513668961738002 -0.004070824521543002
0.7868568 -1.3853879999999998 0.7 -0.023319400782600048 0.03166573227632101 -0.007556596921457999
0.7935251999999999 -1.3853879999999998 0.7 -0.021834287806500038 0.035116444657710015 -0.004953337299651002
0.8001933999999999 -1.3853879999999998 0.7 -0.01944344804610001 0.034213915409817004 -0.003775201663779002
0.8068616 -1.3853879999999998 0.7 -0.02082292919070003 0.03508974540364801 -0.004265484818205
0.8135300000000001 -1.3853879999999998 0.7 -0.024616136337 0.02990491720191301 -0.006017628490653
0.8201982000000001 -1.3853879999999998 0.7 -0.026998293032100006 0.029680609872186008 -0.007015179629016001
0.8268664000000001 -1.3853879999999998 0.7 -0.022483765465200024 0.029696216157660004 -0.007069115830179004
0.8335348 -1.3853879999999998 0.7 -0.02171973165179991 0.035466222720786006 -0.005378340166290001
0.840203 -1.3853879999999998 0.7 -0.02176001447490001 0.041658214794456 -0.006203848795404002
0.8468713999999999 -1.3853879999999998 0.7 -0.024860031171299972 0.036737707287645006 -0.009377565898545003
0.8535396 -1.3853879999999998 0.7 -0.026522805344100033 0.039184195542687004 -0.0045813067242930034
0.8602078 -1.3853879999999998 0.7 -0.025474690690799946 0.037158210938121015 -0.010011213424485
0.8668762000000001 -1.3853879999999998 0.7 -0.02757667279380006 0.03601499147442301 -0.008433112752051003
0.8735444000000001 -1.3853879999999998 0.7 -0.026829585825899904 0.028450087640676004 -0.0049363096189680026
0.8802126 -1.3853879999999998 0.7 -0.025101335376000036 0.028551872829402004 -0.008414096287077004
0.886881 -1.3853879999999998 0.7 -0.023484495313500053 0.03111640326280201 -0.009906916284486004
0.8935492 -1.3853879999999998 0.7 -0.023602169128200068 0.027448394923131007 -0.009919383725628002
0.9002176 -1.3853879999999998 0.7 -0.029200675736699936 0.028174472477814003 -0.008035008699393002
0.9068858 -1.3853879999999998 0.7 -0.029173797357900162 0.032556922478613005 -0.006531299230560002
0.913554 -1.3853879999999998 0.7 -0.0284324866059 0.029277930558942004 -0.008462036738922003
0.9202224000000001 -1.3853879999999998 0.7 -0.023367352433100053 0.03246759223835401 -0.013903437338700005
0.9268906 -1.3853879999999998 0.7 -0.02700534738719996 0.028280342060997003 -0.011763647944386002
0.9335589 -1.3853879999999998 0.7 -0.031132621743600028 0.026765778349011005 -0.010123371161865003
0.9402271799999999 -1.3853879999999998 0.7 -0.028158566845500065 0.026955248564283007 -0.005495676168684001
0.94689544 -1.3853879999999998 0.7 -0.02723270450549997 0.03155302098819 -0.009670481066844004
0.9535637200000001 -1.3853879999999998 0.7 -0.027665282041799914 0.03420197975270701 -0.009356205917253002
0.960232 -1.3853879999999998 0.7 -0.027533465165699964 0.02837300332319701 -0.0062122642696530025
0.96690028 -1.3853879999999998 0.7 -0.030531240179700013 0.026292411118896006 -0.005594970806607
0.9735686 -1.3853879999999998 0.7 -0.03182029831890008 0.028888471642095 -0.006504992815113002
0.9802368 -1.3853879999999998 0.7 -0.029388031112699987 0.025742759811756007 -0.0021174847342349985
0.9869052 -1.3853879999999998 0.7 -0.02757976702650003 0.024548909756709005 -0.0030675726499470005
0.9935734 -1.3853879999999998 0.7 -0.02407726564620001 0.030793914155628006 -0.006840947991150001
1.0002416 -1.3853879999999998 0.7 -0.02931931381469992 0.03188861453516701 -0.003856215372243001
1.00691 -1.3853879999999998 0.7 -0.029959596217199937 0.031511511892224 -0.0032005074716159997
1.0135782 -1.3853879999999998 0.7 -0.02559721705710004 0.031607414835906004 -0.0023443382424929997
1.0202464 -1.3853879999999998 0.7 -0.02517439849860012 0.029200871090235007 -0.0027369574358490005
1.0269148 -1.3853879999999998 0.7 -0.029409597839700076 0.029386537067238008 -0.0010322483994030002
1.033583 -1.3853879999999998 0.7 -0.02764778084250011 0.028861883705850012 -0.0026476801815750006
1.0402514 -1.3853879999999998 0.7 -0.03137923057230009 0.022665170571420007 -0.005694882659934002
1.0469196 -1.3853879999999998 0.7 -0.034227347087699964 0.021318911106714005 -0.007949704916127
1.0535878 -1.3853879999999998 0.7 -0.0319986161547001 0.023836544460612008 -0.0037564331723880023
1.0602562 -1.3853879999999998 0.7 -0.033201230150399844 0.028282800567021003 -0.0012275629842060012
1.0669244 -1.3853879999999998 0.7 -0.028091318977800074 0.03085387093971001 -0.003041003723316001
1.0735926 -1.3853879999999998 0.7 -0.029947466004299934 0.031475408269929006 -0.002308934977479002
1.080261 -1.3853879999999998 0.7 -0.02827924354320003 0.024464628494085008 -0.002067726455262001
1.0869292 -1.3853879999999998 0.7 -0.026746052431800144 0.021781743972066003 -0.0022187887284810005
1.0935976 -1.3853879999999998 0.7 -0.026624712071099992 0.02138037906295201 -0.0060511934951520035
1.1002658 -1.3853879999999998 0.7 -0.031308687809099914 0.023705395255152004 -0.003047847451389001
1.1069339999999999 -1.3853879999999998 0.7 -0.029671472493000086 0.022178400506418002 -0.002634747251877001
1.1136024 -1.3853879999999998 0.7 -0.030535589128200032 0.019554789978750004 -0.004468336455843001
1.1202706 -1.3853879999999998 0.7 -0.029941373572499916 0.021260566567695004 -0.003923765993823
1.1269388 -1.3853879999999998 0.7 -0.030218816214599924 0.03260612580529201 -7.965647289599956e-05
1.1336072 -1.3853879999999998 0.7 -0.027755835435899996 0.026788701184206006 -0.002510066178867001
1.1402754 -1.3853879999999998 0.7 -0.030765871051499954 0.024823813113021006 -0.001203667819146001
1.1469437999999998 -1.3853879999999998 0.7 -0.03125405423400015 0.02726433518948101 0.0009181835486850004
1.1536119999999999 -1.3853879999999998 0.7 -0.027407325344099957 0.025726050910989003 0.006137579571669001
1.16028 -1.3853879999999998 0.7 -0.027790271772900003 0.024874400321004006 0.0029518296400710014
1.166948 -1.3853879999999998 0.7 -0.025983967448399897 0.024445965496992007 0.000619910102019
1.173616 -1.3853879999999998 0.7 -0.02502452294160009 0.021335757313299005 0.0005186351991990006
1.1802860000000002 -1.3853879999999998 0.7 -0.027130440959699912 0.020355208638882006 0.0007613618425919999
1.186954 -1.3853879999999998 0.7 -0.029369347807800053 0.017958413974527004 -0.0010442700683610006
1.193622 -1.3853879999999998 0.7 -0.02833528252229993 0.018961212016266004 -0.0004789712421000007
1.2002899999999999 -1.3853879999999998 0.7 -0.03270130324499992 0.025021691769594002 0.003180851524734001
1.206958 -1.3853879999999998 0.7 -0.03390185363369999 0.022661488742568004 0.003494946731055
1.213626 -1.3853879999999998 0.7 -0.03443355832019991 0.025762367675538005 0.002803791049878001
1.220294 -1.3853879999999998 0.7 -0.03178209393449993 0.023557229750418004 0.0037404188240250007
1.2269640000000002 -1.3853879999999998 0.7 -0.031625744143500056 0.021069308091078005 0.0010642519975230004
1.233632 -1.3853879999999998 0.7 -0.032593214292599905 0.023348556761127005 -0.0036551106043530013
1.2403 -1.3853879999999998 0.7 -0.03362959849860015 0.023136264932898002 -0.002257789222923001
1.2469679999999999 -1.3853879999999998 0.7 -0.032799609788400026 0.022721878415223003 6.070094772299929e-05
1.253636 -1.3853879999999998 0.7 -0.029933000479200025 0.021247114763316005 0.0014103002427539998
1.260304 -1.3853879999999998 0.7 -0.029739729130799922 0.016380196959360004 -0.0012224266249260005
1.266972 -1.3853879999999998 0.7 -0.02722217489549991 0.017220430256640003 0.00048086424523800043
1.27364 -1.3853879999999998 0.7 -0.028957247026499953 0.019526498685837005 0.002619740120400002
1.28031 -1.3853879999999998 0.7 -0.03510531789960004 0.020529099924762005 0.0005029750169729981
1.286978 -1.3853879999999998 0.7 -0.03416029519499995 0.022572013248096007 -0.0020491017409979997
1.2936459999999999 -1.3853879999999998 0.7 -0.03586747393320003 0.029219386592019007 -0.0028536352040429993
1.3003140000000002 -1.3853879999999998 0.7 -0.03288488354189997 0.026368922234889004 0.00020451359206199998
1.306982 -1.3853879999999998 0.7 -0.03417517921739997 0.020838595405719005 0.003202164516018001
1.31365 -1.3853879999999998 0.7 -0.03762680726610003 0.025165816319553003 0.0048018934370550005
1.320318 -1.3853879999999998 0.7 -0.03226819633439991 0.024829673862591002 0.005751740515677002
1.326988 -1.3853879999999998 0.7 -0.030168340300799894 0.026496697212687007 0.0031120039796040007
1.333656 -1.3853879999999998 0.7 -0.033961554474899985 0.029917240058511003 0.0032113685118450013
1.3403239999999998 -1.3853879999999998 0.7 -0.03083112168240011 0.03471176629611601 0.0021074456917800004
1.3469920000000002 -1.3853879999999998 0.7 -0.03129038396249994 0.030107587362957006 0.004412672453436003
1.35366 -1.3853879999999998 0.7 -0.026728210029300044 0.033943273198302 0.0038102196140969995
1.360328 -1.3853879999999998 0.7 -0.03400241975909996 0.033050046063021005 0.008123356282938
1.366996 -1.3853879999999998 0.7 -0.0398556334527 0.03598430798550901 0.007809716211648002
1.373666 -1.3853879999999998 0.7 -0.03785008714890004 0.03305247886301401 0.004515975115977
1.380334 -1.3853879999999998 0.7 -0.0330444821615999 0.03577662295962301 0.002835680638752
1.3870019999999998 -1.3853879999999998 0.7 -0.034879676937299896 0.03826837566637801 0.004061041088910001
1.3936700000000002 -1.3853879999999998 0.7 -0.03655589303339995 0.03339840249037501 0.008046238072743007
1.400338 -1.3853879999999998 0.7 -0.03857707759620004 0.03231247779286801 0.005896841075697003
1.407006 -1.3853879999999998 0.7 -0.04075865795819994 0.028294663712952004 0.006301252493016001
1.413674 -1.3853879999999998 0.7 -0.037904718380100115 0.024254872650294006 0.0040277735044560005
1.420344 -1.3853879999999998 0.7 -0.03791997171299986 0.02434817029476001 0.0065111051503290015
1.427012 -1.3853879999999998 0.7 -0.038905489611300026 0.029512856987952012 0.008723185930602001
1.4336799999999998 -1.3853879999999998 0.7 -0.03557515898040006 0.030357338625042005 0.012923824502355002
1.4403480000000002 -1.3853879999999998 0.7 -0.03567727105020011 0.029820064804101012 0.010627954779741003
1.447016 -1.3853879999999998 0.7 -0.03726039153330005 0.027862039163400007 0.009547632968211005
1.453684 -1.3853879999999998 0.7 -0.03845712468389998 0.031190575872846005 0.006418715071704
1.460352 -1.3853879999999998 0.7 -0.04007022636630004 0.03244539510260101 0.0046224921763020005
1.46702 -1.3853879999999998 0.7 -0.038085134954099965 0.024790105253706007 0.005164874316225003
1.47369 -1.3853879999999998 0.7 -0.03962063327430003 0.028354094376699005 0.007886231549625002
1.4803579999999998 -1.3853879999999998 0.7 -0.04569461507519998 0.030499225151928 0.011396178802437002
1.4870260000000002 -1.3853879999999998 0.7 -0.04184652684809988 0.03412986957662101 0.012662455395954
1.493694 -1.3853879999999998 0.7 -0.03689883459600009 0.025987740053301 0.008378007703455002
1.500362 -1.3853879999999998 0.7 -0.03523286624520004 0.023725679846115 0.007216478752743002
1.50703 -1.3853879999999998 0.7 -0.03397618240379997 0.02499370642302301 0.009430591382355002
1.513698 -1.3853879999999998 0.7 -0.032198719339800036 0.029213223394212007 0.011197493875152002
1.520368 -1.3853879999999998 0.7 -0.03122100690540004 0.030184287358953007 0.011778806856531002
1.5270359999999998 -1.3853879999999998 0.7 -0.03593835945960007 0.02300242191074101 0.008585997534855004
1.5337040000000002 -1.3853879999999998 0.7 -0.03941933939970001 0.020617826909472003 0.005252172552276
1.540372 -1.3853879999999998 0.7 -0.04360650276449996 0.018978258219648002 0.006584132429472001
1.54704 -1.3853879999999998 0.7 -0.040882924683900035 0.017732017539054002 0.006376867502694
1.553708 -1.3853879999999998 0.7 -0.04132201627710013 0.008673067560222002 0.005605048089576003
1.560376 -1.3853879999999998 0.7 -0.041722456097399996 0.011341595033301004 0.010626712428384002
1.567046 -1.3853879999999998 0.7 -0.04512134552640001 0.010876133042424003 0.008192008766916002
1.5737139999999998 -1.3853879999999998 0.7 -0.04174355591640003 0.003744435746337 0.005225005299345002
1.5803820000000002 -1.3853879999999998 0.7 -0.04044475987889989 -0.0017958178367610007 0.001588997193732001
1.58705 -1.3853879999999998 0.7 -0.03836502690540004 -0.0014675580727860015 -0.0009965325319949998
1.593718 -1.3853879999999998 0.7 -0.03378845537730008 -0.008514798352865999 0.00047727348626099947
1.600386 -1.3853879999999998 0.7 -0.03536173020900005 -0.006648593753568001 0.00044652211702799914
1.607054 -1.3853879999999998 0.7 -0.035664821501400004 -0.006266842183679998 0.0008291472025199991
1.613724 -1.3853879999999998 0.7 -0.03660763147079994 -0.005586327654998999 0.001997522347899001
1.6203919999999998 -1.3853879999999998 0.7 -0.03776804660850001 -0.012696643347102 -0.001612977977519999
1.6270600000000002 -1.3853879999999998 0.7 -0.03289713009179999 -0.020360209941045003 0.0013493586689700004
1.6337279999999998 -1.3853879999999998 0.7 -0.023546964803699923 -0.013644701931549002 -0.0014765071079460004
1.640396 -1.3853879999999998 0.7 -0.02418023111009996 -0.008912812413648002 -8.256954104100033e-05
1.647064 -1.3853879999999998 0.7 -0.027387057839700104 -0.0066744499576169986 -0.0032787130533689993
1.653732 -1.3853879999999998 0.7 -0.03146731279379997 -0.018698311269924 -0.003678937558842003
1.6604 -1.3853879999999998 0.7 -0.029026926247800084 -0.014238450882552003 0.0027728948069550004
1.6670699999999998 -1.3853879999999998 0.7 -0.026172141863399948 -0.009517999303176004 0.0025824541354949994
1.6737380000000002 -1.3853879999999998 0.7 -0.02887424612670007 -0.008623647978620998 0.0013219772714070006
1.6804059999999998 -1.3853879999999998 0.7 -0.02837009128980005 -0.007541576377296001 -0.0008750486719649997
1.687074 -1.3853879999999998 0.7 -0.02527871003190005 -0.008028465232866005 0.008712240895488004
1.693742 -1.3853879999999998 0.7 -0.029990156757600125 -0.008888267256180004 0.007929872872272
1.70041 -1.3853879999999998 0.7 -0.027821420238300018 -0.011170223994813003 0.006505040671467
1.707078 -1.3853879999999998 0.7 -0.025523722941600123 -0.01861918906107001 0.0018852135639480004
1.7137479999999998 -1.3853879999999998 0.7 -0.024761617658700004 -0.013868045686989003 -0.0022727971421999996
1.7204160000000002 -1.3853879999999998 0.7 -0.02505454942769992 -0.012582138466755 0.000942449486588999
1.7270839999999998 -1.3853879999999998 0.7 -0.027370767629400026 -0.018896645537367005 -0.004307804097714
1.733752 -1.3853879999999998 0.7 -0.027695675494500034 -0.011754901360254002 -0.0022427110428060006
1.74042 -1.3853879999999998 0.7 -0.0254432158578001 -0.008942868012195003 -0.004789802267835002
1.747088 -1.3853879999999998 0.7 -0.02780901519630001 -0.013807029734667003 -0.0034311821540099997
1.753756 -1.3853879999999998 0.7 -0.029319106128000108 -0.007542227395013998 -0.006826161764682001
1.7604259999999998 -1.3853879999999998 0.7 -0.02385550516439999 -0.003681480855 -0.007521925866468001
1.7670940000000002 -1.3853879999999998 0.7 -0.022997605885799886 -0.0005310288379500007 -0.007603833568031997
1.7737619999999998 -1.3853879999999998 0.7 -0.022173919638000042 -0.0037631641904610005 -0.013666688003007004
1.78043 -1.3853879999999998 0.7 -0.019329210451200046 0.005927439919986003 -0.010399192433721002
1.787098 -1.3853879999999998 0.7 -0.022483182224100062 0.0026905467861480003 -0.014077120989282006
1.793766 -1.3853879999999998 0.7 -0.016440222403799946 -0.0019894393114830004 -0.014650388847666004
1.800434 -1.3853879999999998 0.7 -0.01983243147209991 -0.002069527323357002 -0.013613229274359002
1.8071039999999998 -1.3853879999999998 0.7 -0.02254405969919997 9.773313860699817e-05 -0.011468186607423003
1.8137720000000002 -1.3853879999999998 0.7 -0.015867092611499947 -0.008436970823775002 -0.016340687239773003
1.8204399999999998 -1.3853879999999998 0.7 -0.017328455016600013 -0.003441622027388999 -0.013528990910799002
1.827108 -1.3853879999999998 0.7 -0.012580111713000056 0.004948942290084001 -0.013940360943756004
1.833776 -1.3853879999999998 0.7 -0.011828293994400055 0.006209267358567001 -0.012531748711170002
1.840444 -1.3853879999999998 0.7 -0.013961495616899973 -0.0004929727915320021 -0.013862151911634
1.847112 -1.3853879999999998 0.7 -0.02244278930789997 -0.010162412675766003 -0.015373895073615007
1.8537799999999998 -1.3853879999999998 0.7 -0.018458231531999988 -0.008608096805840999 -0.01677985921209
1.8604500000000002 -1.3853879999999998 0.7 -0.008011230091799876 -0.003508251263049 -0.016922576722233004
1.867118 -1.3853879999999998 0.7 -0.008050864083600116 -0.0031958797761930027 -0.012862977435126006
1.873786 -1.3853879999999998 0.7 -0.016254759639299992 -0.007926643186215 -0.013892177472069006
1.880454 -1.3853879999999998 0.7 -0.015460828948499957 -0.013835067302199005 -0.013128404315988003
1.887122 -1.3853879999999998 0.7 -0.015366406785600044 -0.015215612543235002 -0.012831638584479003
1.89379 -1.3853879999999998 0.7 -0.013822506484800053 -0.013677851372250001 -0.010728208226268004
1.9004579999999998 -1.3853879999999998 0.7 -0.02009482378409991 -0.011758652399832 -0.004702245497586001
1.9071280000000002 -1.3853879999999998 0.7 -0.016522761863399918 -0.012006011969835004 -0.005925665616156003
1.913796 -1.3853879999999998 0.7 -0.01708061177159995 -0.009968382030633001 -0.007643127063273002
1.920464 -1.3853879999999998 0.7 -0.013829517117000038 -0.007838646576930001 -0.0076988068678560005
0.0 -1.3714279999999999 0.7 0.0 -0.0 -0.0
0.006668000000000091 -1.3714279999999999 0.7 0.0 -0.0 -0.0
0.01333600000000004 -1.3714279999999999 0.7 0.0 -0.0 -0.0
0.02000600000000006 -1.3714279999999999 0.7 0.0 -0.0 -0.0
0.026674000000000007 -1.3714279999999999 0.7 0.0 -0.0 -0.0
0.0333420000000001 -1.3714279999999999 0.7 0.0 -0.0 -0.0
0.040010000000000046 -1.3714279999999999 0.7 0.3069877715307 -0.6527732575299 -0.3959410281060002
0.046678 -1.3714279999999999 0.7 -0.019108984986000076 -0.024068596039410004 -0.028694833143678003
0.05334600000000009 -1.3714279999999999 0.7 -0.026665261139400005 -0.05883119733461099 -0.04767405576538801
0.06001400000000004 -1.3714279999999999 0.7 -0.04565383489679992 -0.031132317262176017 -0.032515212698553016
0.06668400000000005 -1.3714279999999999 0.7 -0.006688635076499982 0.048382719680022016 0.009891032138169003
0.073352 -1.3714279999999999 0.7 -0.0069095437242000565 0.04505470266690901 0.006761223218802002
0.08002000000000009 -1.3714279999999999 0.7 -0.00606952510319994 0.046997356172598016 0.008421382348509003
0.08668800000000004 -1.3714279999999999 0.7 -0.007690808587799953 0.045937837570989015 0.007751100926087999
0.093356 -1.3714279999999999 0.7 -0.005167952852399838 0.04923002929915201 0.004200480467079001
0.10002400000000009 -1.3714279999999999 0.7 -0.004273295196299931 0.04744970332167001 0.002357672229198002
0.10669200000000004 -1.3714279999999999 0.7 -0.007222883541899982 0.053691018931017014 0.006267546999207004
0.11335999999999999 -1.3714279999999999 0.7 -0.009075394473600186 0.05051555675333701 0.006139358999397
0.12003 -1.3714279999999999 0.7 -0.009295050749400121 0.04779736130098801 0.009531962663145
0.1266980000000001 -1.3714279999999999 0.7 -0.007197152133599869 0.043675081681335014 0.008581472245554002
0.13336600000000004 -1.3714279999999999 0.7 -0.004897803483299947 0.04866990766989001 0.006616939622631001
0.140034 -1.3714279999999999 0.7 -0.004767484144800071 0.04823885082942901 0.007123846276131001
0.14670200000000008 -1.3714279999999999 0.7 -0.00378742702649999 0.046121075629707006 0.006431225163753
0.15337000000000003 -1.3714279999999999 0.7 -0.005047334713199993 0.04532421928737301 0.008117092290918
0.16003799999999999 -1.3714279999999999 0.7 -0.004515182642100046 0.04798650301317601 0.008798982445032001
0.166708 -1.3714279999999999 0.7 -0.005449425887099972 0.04336117775379002 0.007950315629061
0.17337600000000009 -1.3714279999999999 0.7 -0.0059954594583000375 0.044039384593854015 0.009338842323525002
0.18004400000000004 -1.3714279999999999 0.7 -0.0053857016810999235 0.048433500016941015 0.009044978593170003
0.186712 -1.3714279999999999 0.7 -0.00748885963799995 0.047942180137878015 0.007232495590125001
0.19338000000000008 -1.3714279999999999 0.7 -0.006949183963800111 0.04736534245864201 0.006866401294935001
0.20004800000000003 -1.3714279999999999 0.7 -0.0065114204805000455 0.042730946732643015 0.005952487772828999
0.20671599999999998 -1.3714279999999999 0.7 -0.007922079761700071 0.04094845191204302 0.007904875892706005
0.213386 -1.3714279999999999 0.7 -0.009530018920499966 0.04286643129810601 0.006868146072411003
0.22005400000000008 -1.3714279999999999 0.7 -0.008710914295199958 0.03918740849474101 0.007120659188760003
0.22672200000000003 -1.3714279999999999 0.7 -0.008032542281400048 0.04034994144331801 0.005520972347435999
0.23339 -1.3714279999999999 0.7 -0.009358275256200014 0.03781906441209001 0.007976556338633999
0.24005800000000008 -1.3714279999999999 0.7 -0.012168854174100139 0.03414220255992001 0.008743504339011004
0.24672600000000003 -1.3714279999999999 0.7 -0.010451713455299994 0.03867030124175401 0.005533663059834
0.25339399999999995 -1.3714279999999999 0.7 -0.009860160359399971 0.04139093105331601 0.0072515701489140015
0.260064 -1.3714279999999999 0.7 -0.009261147686699944 0.04063931734788901 0.0062891636028
0.2667320000000001 -1.3714279999999999 0.7 -0.010592716215900064 0.046777591686384005 0.004097980667001001
0.27340000000000003 -1.3714279999999999 0.7 -0.010938348349500072 0.047929111616373005 0.0036931226167680018
